PLAYER_NAME,GROUP_SET,GROUP_VALUE,TEAM_ID,TEAM_ABBREVIATION,MAX_GAME_DATE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,SEASON_NUMERIC
Damian Lillard,By Year,2023-24,1610612749.0,MIL,2024-04-14T00:00:00,73.0,48.0,25.0,0.658,35.3,7.4,17.5,0.424,3.0,8.5,0.354,6.5,7.0,0.92,0.5,3.9,4.4,7.0,2.6,1.0,0.2,1.2,1.8,4.9,24.3,5.3,41.1,12.0,0.0,41.1,7.0,4.0,12.0,2.0,13.0,10.0,9.0,11.0,8.0,7.0,11.0,6.0,6.0,3.0,10.0,5.0,7.0,6.0,11.0,6.0,11.0,5.0,8.0,10.0,9.0,2.0,8.0,7.0,4.0,9.0,2024
Damian Lillard,By Year,2022-23,1610612757.0,POR,2023-03-22T00:00:00,58.0,27.0,31.0,0.466,36.3,9.6,20.7,0.463,4.2,11.3,0.371,8.8,9.6,0.914,0.8,4.0,4.8,7.3,3.3,0.9,0.3,0.8,1.9,7.1,32.2,1.8,49.1,16.0,2.0,50.8,11.0,12.0,5.0,11.0,5.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,5.0,3.0,3.0,2.0,3.0,1.0,11.0,6.0,11.0,6.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2023
Damian Lillard,By Year,2021-22,1610612757.0,POR,2021-12-31T00:00:00,29.0,12.0,17.0,0.414,36.4,7.7,19.0,0.402,3.2,9.8,0.324,5.5,6.2,0.878,0.4,3.7,4.1,7.3,2.9,0.6,0.4,0.8,1.3,5.2,24.0,-1.0,39.9,8.0,0.0,40.5,13.0,13.0,13.0,12.0,4.0,8.0,8.0,13.0,5.0,4.0,13.0,10.0,9.0,10.0,12.0,9.0,10.0,4.0,6.0,13.0,2.0,12.0,13.0,6.0,10.0,13.0,10.0,10.0,4.0,10.0,2022
Damian Lillard,By Year,2020-21,1610612757.0,POR,2021-05-16T00:00:00,67.0,39.0,28.0,0.582,35.8,9.0,19.9,0.451,4.1,10.5,0.391,6.7,7.2,0.928,0.5,3.7,4.2,7.5,3.0,0.9,0.3,1.0,1.5,6.3,28.8,3.0,45.7,16.0,0.0,47.0,9.0,7.0,9.0,6.0,9.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,5.0,1.0,11.0,8.0,9.0,2.0,3.0,7.0,10.0,8.0,12.0,2.0,3.0,6.0,3.0,2.0,4.0,3.0,2021
Damian Lillard,By Year,2019-20,1610612757.0,POR,2020-08-13T00:00:00,66.0,33.0,33.0,0.5,37.5,9.5,20.4,0.463,4.1,10.2,0.401,7.0,7.8,0.888,0.5,3.8,4.3,8.0,2.9,1.1,0.3,1.3,1.7,6.2,30.0,1.3,48.4,19.0,1.0,49.2,10.0,9.0,4.0,10.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,9.0,8.0,6.0,8.0,1.0,5.0,4.0,5.0,2.0,9.0,3.0,2.0,8.0,2.0,1.0,3.0,2.0,2020
Damian Lillard,,2024-25,,,,,37.2,22.9,,,,,0.42,,,0.33,,,,,,4.6,6.76,2.85,0.84,0.24,,,,25.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025
